url,Having_subdomains,domain_age,dns_record,web_traffic,page_rank,google_index,nb_hyperlinks,stat_reports,status
http://test102760.test-account.com/AT&T-Login.htm,3,6636,1,136617,0,1,27,1,1
http://safirbetgirisadresimiz1.blogspot.com,2,7295,1,140145,5,1,14,1,1
http://www.limbonganmaju.com/management/administrative/document.php,3,3317,1,127136,2,1,2,1,1
https://docs.google.com/forms/d/e/1FAIpQLSei8Pi9ZIrLm2kOlBgjFdwFYVDLNhAcomDaeFf16Ay6srqh-Q/viewform,2,8347,1,1,10,1,30,1,1
http://www.omgchrome.com/access-samba-chromebook-file-manager/,2,3329,1,197818,5,0,68,-1,0
https://www.kkumag.hr/wp-includes/js/jquery/ui/x4x/v4/395ac74f6fd24a1/cc.php?cmd=_update&dispatch=,3,2618,1,126494,0,1,4,1,1
https://play.google.com/store/apps/details?id=com.itau,3,8346,1,1,10,0,108,1,1
http://www.uptodate.com/contents/prognosis-after-myocardial-infarction,2,8030,1,6256,5,0,17,-1,0
https://cutt.ly/SsyhHnk,2,922,1,11493,6,1,57,1,1
https://www.litchfieldstation.com/,2,7140,1,2580,3,0,57,-1,0
http://www.oxfordlimoservice.com/Info/G-DOC/G-DOC/,2,3639,1,128552,0,1,4,1,1
https://blog.micumbre.com/,2,4980,1,3768993,1,0,135,-1,0
https://linuxmint.com.ru/,2,8596,1,572944,2,0,484,-1,0
http://het-impp11.com/servi-mail-pro-webb111928270383jksddkjsdjks191171927282827383322/b32eb9b4e80af65ebc22006e39e5db9d,2,276,1,111835,0,1,44,1,1
http://fb.upgradebeta.com/,2,-1,1,100336,0,1,0,1,1
http://p30banksoal.blogfa.com,2,5904,1,3369493,4,0,37,-1,0
http://www.veracode.com/security/packet-analyzer,2,5426,1,60810,5,1,365,-1,0
https://www.checkpoint.com/download/public-files/Stateful_Inspection.pdf,3,9614,1,24269,7,1,162,-1,0
http://dodcio.defense.gov/Open-Source-Software-FAQ/,2,-1,1,18753,6,0,253,-1,0
https://www.add-in-express.com/creating-addins-blog/2012/08/22/customize-excel-context-menu/,2,6326,1,272248,4,0,189,-1,0
http://www.domenicozaccagna.gov.it/,3,-1,1,8048,2,0,244,-1,0
http://gbo-service.in.ua,2,2235,1,5965203,0,0,72,-1,0
http://marthocendol.blogspot.com/,2,7297,1,6282,5,0,52,-1,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/bd96baf7a1cd83c,4,3993,1,5707171,0,1,51,1,1
http://www.investopedia.com/terms/p/peertopeer-p2p-economy.asp,3,7668,1,301,6,0,106,-1,0
https://www.kkumag.hr/wp-includes/js/jquery/ui/x4x/v4/d1381dbbfc2b700/cc.php?cmd=_update&dispatch=,3,2618,1,120270,0,1,4,1,1
http://app-ita-u-sicro.webcindario.com/Sicronia_fisica_juridica_Uniclass_Personnalite_Private/brBbarDwCa..BaFncbbQMrG.JrcbdFM.acMLEMOS7.html,7,7083,1,17964,3,1,0,1,1
http://pixel.baltic-dragon.ru/yee/english%20newchn/newchn/,2,4250,1,121768,1,1,9,1,1
"http://www.tomshardware.com/reviews/gigabit-ethernet-bandwidth,2321-3.html",3,8350,1,1309,6,0,75,-1,0
http://www.jamieoliver.com/recipes/category/dishtype/curry/,2,7605,1,15306,5,0,272,-1,0
http://www.noithatchauau.vn/1./db/box/,3,-1,1,9412550,2,1,0,1,1
https://www.agenciadw.com.br/,3,-1,1,3520923,1,0,43,-1,0
http://betasusturkiye.blogspot.com,2,7295,1,145699,5,1,14,1,1
http://www.arrowcase.com/wp-content/plugins/bankofamerica.com.update,4,5805,1,147803,2,1,8,1,1
https://www.sharecare.com/health/vascular-disease/what-risk-peripheral-arterial-disease,2,8113,1,24505,5,1,50,-1,0
https://www.google.com/a/turriago.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/&ss=1&ltmpl=default&ltmplcache=2&emr=1&osid=1,5,8348,1,1,10,1,0,1,1
https://www.switchplus.ch/,2,-1,1,405005,4,0,133,-1,0
https://sites.google.com/site/clamingidentify008754502/,2,8348,1,1,10,1,0,1,1
http://fashion4u.shop,2,-1,1,6050809,0,0,441,-1,0
http://fullwellsfarg9936.uc.r.appspot.com/login.html,5,5616,1,149613,5,1,18,1,1
http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/e6edcebab88867a2f99a346ebaaf8179/view/login.php?cmd=login_submit&amp;id=f7d4a85c3588b5be032bea66d54f3a59f7d4a85c3588b5be032bea66d54f3a59&amp;session=f7d4a85c3588b5be032bea66d54f3a59f7d4a85c3588b5be032bea66d54f3a59,4,1653,1,121364,0,1,2,1,1
https://webmailc9myvahktvcep9wzn7ae7yxlvf1leo.s3-us-west-2.amazonaws.com/index.htm?c=%7B%7Bemail%7D%7D,4,5466,1,75,4,1,13,1,1
http://www.clipartpanda.com/categories/mickey-mouse-head-clipart,2,2223,1,159597,4,0,58,-1,0
http://www.bing.com/knows/search?q=Null%20Modem%20Cable%20Radio%20Shack&mkt=zh-cn,2,8945,1,32,7,1,45,-1,0
http://www.habitas.org.uk/nimars/mmusculush.htm,4,6723,1,4971141,5,1,25,-1,0
https://www.notebookcheck.it/,2,5091,1,189976,3,0,186,-1,0
http://auto.howstuffworks.com/transmission.htm,3,8048,1,1586,5,0,149,-1,0
https://www.siffjeddah.com/upload/login.alibaba/Login.htm,4,3023,1,116426,1,1,40,1,1
https://techcrunch.com/2014/02/13/please-dont-tell-me-you-want-to-be-the-next-red-hat/,2,5522,1,1512,8,0,29,-1,0
https://inspirationlab.wordpress.com/2010/04/16/so-you-need-a-typeface/,2,7445,1,5393701,8,0,341,-1,0
http://b4969fcb-008f-4a86-b04e-134a3cb3fe13.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html,3,1669,1,1961063,0,1,37,1,1
https://uralla-com-dot-gl494903049.wl.r.appspot.com/,4,5627,1,128935,5,1,0,1,1
https://docs.google.com/forms/d/e/1FAIpQLSebRz2v8JVkC5FWv9KBT0M8lTuGn2pu3_I3bJ8ROKsIlinAEQ/viewform?usp=send_form,2,8346,1,1,10,1,25,1,1
https://www.dropbox.com/l/AADF6y5O_I_uxzPM7EarhSzPUoBxa9VQXQ0,2,9156,1,65,8,1,25,1,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/6c3c9042d70e22d?cmd=_update&dispatch=6c3c9042d70e22d42&locale=_US,4,3993,1,5707171,0,1,51,1,1
https://www.campsaver.com/,2,6564,1,51845,4,0,88,-1,0
http://www.phoenixlocksmith-az.com/prole/,2,3934,1,138524,0,1,0,1,1
http://sahih-al-islam.blogspot.com,2,7298,1,5326,5,0,195,-1,0
http://searchsecurity.techtarget.com/definition/Transport-Layer-Security-TLS,2,7616,1,2190,5,0,99,-1,0
http://jalfre.com/joomla16/administrator/d/,2,3972,1,131796,0,1,0,1,1
https://twitter.com/latam_chi,2,7489,1,63,10,0,25,-1,0
http://www.ehow.com/how_5910412_make-fingerprint-jewelry.html,3,7919,1,5635,6,0,55,-1,0
http://vevobahis211.blogspot.com,2,7295,1,133937,5,1,14,1,1
https://www.motorzona.ru/,2,5971,1,402341,3,0,128,-1,0
http://jurnal.stai-aljawami.ac.id/.well-known/pki-validation/emoji/main/main/doc/hub/,4,1871,1,7627796,1,1,31,1,1
http://hollandshielding.com/,2,7962,1,628506,3,0,90,-1,0
http://www.gettysburg.com/bog/address.htm,3,9058,1,4321397,5,0,1,-1,0
http://kontenlirik.blogspot.com/,2,7297,1,5358359,5,0,22,-1,0
http://cgi.csc.liv.ac.uk/~ped/COMP104/COMP104-2015-16/104-Set8-Files.pdf,5,-1,1,37441,5,1,125,-1,0
https://dag-mot-lan.firebaseapp.com/,2,2837,1,111264,2,1,0,1,1
http://scom2016.com/adobes/999ae4fcb5b2e97ec36f56dcb9b39434/,2,2532,1,110730,0,1,3,1,1
http://www.veranda.com/luxury-lifestyle/news/g1492/dynasty-tv-show-cast-today/,2,8900,1,108560,5,0,165,-1,0
http://skins4real.ru/,2,-2,1,113873,0,0,40,1,1
https://www.oldguysriptoo.com/,2,1960,1,5241816,2,0,85,-1,0
http://www.poorlydrawnlines.com/comic/fashionable/,2,4545,1,254352,4,0,23,1,1
http://www.kloudteck.com/wp-includes/images/crystal/index.html,3,2640,1,136323,0,1,0,1,1
http://www.assdig.com/,2,1887,1,7471833,2,0,877,-1,0
https://www.hikari-laboratories.com/Meir/Kaplan/,2,779,0,147747,0,1,429,1,1
http://www.referenceforbusiness.com/small/Inc-Mail/Local-Area-Networks-LANS.html,3,5397,1,42531,5,0,37,-1,0
http://www.gradshower.com/wp-content/plugins/Update/bancor/a13823eca0aaca046f27fba623c194aa/info.php,3,254,0,101597,0,1,124,1,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/801d4eaad8854c9/?cmd=_update&dispatch=801d4eaad8854c9de&locale=_US,4,3992,0,5697976,0,1,51,1,1
http://server.main.login.support.hotwills.com.au,6,-1,0,115048,0,1,0,1,1
http://www.seminarsonly.com/IT/Ethernet%20Passive%20Optical%20Networks.php,3,5200,1,62156,3,1,62,-1,0
http://www.checkbbsms.com/index1.php,3,92,1,101568,0,1,7,1,1
http://www.cinnabarhills.com/,2,8058,1,1203458,4,0,36,-1,0
https://www.phenomenologylab.eu/wp-includes/js/jquery/ui/x1x/v4/09d25f03c8bcc8e/cc.php,3,-1,0,139674,2,1,29,1,1
https://www.cmd168.net/,2,1254,1,1434,0,0,52,-1,0
https://bugzilla.redhat.com/show_bug.cgi?id=905423,3,9554,1,4350,7,0,109,-1,0
http://login-outlook-office365.el.r.appspot.com/wp-content,4,5615,0,146885,5,1,22,1,1
http://annuaire-opticien.com/life,2,4618,0,105639,0,0,30,1,1
http://ozziedeals.com.au/img/identifient/5785ecce95455281a7064e4bbbbfd859/index.php,3,-1,0,143713,0,1,4,1,1
https://cloud1.directnutrisciences.com/~dynawhey/includes/js/es_api_help.php?es=ser22,3,4258,0,136315,1,1,0,1,1
http://www.dictionary.com/browse/space-time-continuum,2,9201,1,685,6,0,96,-1,0
https://www.againstmalaria.com/default.aspx,3,5224,1,1988404,4,0,289,-1,0
http://www.dictionary.com/browse/dynasty,2,9205,1,690,6,0,121,-1,0
http://candy.bos.ru/,2,7372,0,1260640,1,1,53,1,1
https://www.doctoranytime.gr/,2,-1,1,48618,4,0,239,-1,0
http://professorclaudineicamolesi.blogspot.com/,2,7299,1,2700,5,0,115,-1,0
http://modernrattan.com/blog/control/,2,4921,0,9927134,1,1,0,1,1
https://www.techgrapple.com/control-alt-delete-for-mac/,2,-1,1,283306,4,0,81,-1,0
http://searchstorage.techtarget.com/definition/compact-disc,2,7617,1,2187,5,0,83,-1,0
https://data-and-the-world.onrender.com/posts/spotify-cross-playlist-predictions-one/,2,1957,0,135566,0,0,15,1,1
http://www.theautochannel.com/cybercast/crt/,2,8965,1,181392,5,0,48,-1,0
http://lifeiswhatyoumakeofit.com/match_login/match.com/match/login1876.html,3,5121,0,128711,2,1,182,1,1
https://neeted.inditioncra.com/12c4l42e,2,-1,0,4935754,2,0,0,1,1
https://c0lbltclsp.el.r.appspot.com/index.php,5,5616,0,132799,5,1,21,1,1
http://www.ijedr.org/papers/IJEDR1302022.pdf,3,2595,1,253010,4,0,61,-1,0
http://piponi.com/58CEBC670A93888DE49B5C0EE755326F?sec=Michaela%20Fellenberg,2,5106,0,101573,0,1,0,1,1
https://bancodbrasilgerenciadorfinanceiro.myinternetsecure.com/Empresas/,2,125,0,134403,0,1,7,1,1
https://attmailvalidation.typeform.com/to/lqPNdu/,2,6606,0,899,5,1,116,1,1
http://anvietpro.com/de/red.html,2,4182,0,115115,0,1,0,1,1
https://www.facebook.com/mp3Clan/,2,8520,1,8,10,0,53,-1,0
https://www.lifehacker.com.au/2013/09/15-brilliant-things-you-can-do-with-command-hooks/,3,-1,1,19486,6,0,68,-1,0
http://10gbedavaa.dx.am/,2,-1,0,80476,1,0,4,1,1
http://www.bestofsampleresume.com/graphic-designer-resume-sample/,2,2426,1,7686483,2,0,11,-1,0
http://www.arisaparvaz.com/,2,1664,1,4365827,1,0,234,-1,0
http://jvkj-ru.1gb.ru/,2,6737,0,85914,4,1,0,1,1
http://www.christkindlwirt.at/de/,2,-1,1,3735,2,0,319,-1,0
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk,4,4609,0,146789,3,1,6,1,1
http://www.marketing91.com/difference-segmentation-targeting-positioning/,2,4075,1,14263,4,0,56,-1,0
https://onedrive.live.com/redir?resid=A37258A5832F32B8%214551&authkey=%21AH-PRMDNyC6z-HE&page=View&wd=target%28Quick%20Notes.one%7C4617bc2b-8a69-4e83-9b28-fdc3f0e092a4%2FReview%20Document%20No.%20CLT9071825%7Ca63f7492-3a53-4740-8ff8-743d2bf58dd0%2F%29,4,9338,0,21,5,0,0,1,1
http://www.hdlphs.com,2,-1,1,5342,0,0,52,-1,0
http://badhaee.com/images/banner/login/paypal/,2,2310,0,102202,2,1,0,1,1
http://www.geradordesenha.com.br/,3,-1,1,143848,2,0,18,-1,0
https://likewap.top/,2,-1,1,3241,1,0,66,1,0
http://www.thelulusband.com/wp-admin/css/colors/coffee/dropbox/index.php?email=abuse@perkinelmer.com,4,5758,0,132175,1,1,0,1,1
http://www.aseernp.com/,2,1059,1,629814,4,0,206,-1,0
http://tvenbcnews.nbcuni.com/now/nbc-nightly-news,2,6171,1,117262,5,1,1034,-1,0
http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30?sec=redacted%20detcader,2,4377,0,129085,1,1,0,1,1
http://sandlewoodlilakristen.blogspot.com/,2,7297,1,2388565,5,0,140,-1,0
http://www.meteoprog.pl/pl/,2,3016,1,184890,3,0,153,-1,0
http://joingrupbokepwasygeh.000webhostapp.com/login.php,3,1546,0,4669,2,1,33,1,1
http://manguita.es/images/albums/index.html,2,-1,0,116762,1,1,12,1,1
http://naturalwireless.com/,2,6344,1,2108905,2,0,37,-1,0
https://thecdm.ca/news/faculty-news/2013/10/15/what-is-digital-media,2,3075,1,438190,4,1,170,-1,0
https://www.xxxvideor.com/,2,2051,1,890770,2,0,229,-1,0
https://goldcoastships.com/daum/daum/daaum/login.php?cmd=login_submit&id=5f225e072021ebc4bca730ff64862bb35f225e072021ebc4bca730ff64862bb3&session=5f225e072021ebc4bca730ff64862bb35f225e072021ebc4bca730ff64862bb3,2,3750,0,122973,2,1,22,1,1
https://my-site262.yolasite.com/,2,4490,0,119703,3,0,7,1,1
http://steamcommunity.com/app/238960,2,5171,1,176,7,0,261,-1,0
https://buduzdorov.narod.ru/,2,7531,0,132162,5,0,20,1,1
http://graceleadershipfoundation.org/modules/mod_simplefileuploadv1.3/connect/,2,4522,0,123637,0,1,26,1,1
http://in-the-name-of-god1.mihanblog.com,2,5808,1,6556,3,0,215,-1,0
https://www.fttechtips.com/,2,1812,1,1222,3,0,55,-1,0
https://www.walmart.com/browse/electronics/digital-slr-cameras/3944_133277_1096663,2,9283,1,124,7,0,278,-1,0
http://levieuxsinge.com/ic,2,2916,0,146482,2,1,25,1,1
https://bibliotecabayer.org.ar/wp-admin/inz/att,2,-1,0,111399,2,1,17,1,1
https://www.bls.gov/oes/current/oes292035.htm,3,-1,1,6431,6,0,420,-1,0
http://sheetdownload.com/,2,2778,1,788648,2,0,139,-1,0
http://www.accuradio.com/,2,7400,1,13297,4,0,350,-1,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/61e468041e8a43b?cmd=_update&dispatch=61e468041e8a43b31&locale=_US,4,3993,0,5707171,0,1,51,1,1
https://xmley.codesandbox.io/index2.html,3,1338,0,22211,6,0,8,1,1
http://www.bastelitis.de/,2,-1,1,938,2,0,1,-1,0
https://webdesignmarket.com.au/,2,-1,1,2274178,3,0,46,-1,0
http://www.shadetreetechnology.com/V4/validation/532f2bf06c2da4545639f6e6660afe71,2,5767,0,149556,2,1,30,1,1
http://www.kjmagnetics.com/blog.asp?p=shielding-materials,3,6339,1,204101,5,0,424,-1,0
https://www.oboicity.ru/,2,3219,1,1217415,3,0,72,-1,0
https://fav-reco.work/,2,-1,1,8257,1,0,201,-1,0
http://www.srms.ac.in/,3,-1,1,555264,2,0,126,-1,0
http://falah-kharisma.blogspot.com/,2,7296,1,5320327,5,0,97,-1,0
http://skem9.co.uk,2,251,1,334,1,0,13,-1,0
http://who.pho.to/save_the_children_action_network/,2,-1,1,14117,5,1,68,-1,0
http://www.webopedia.com/TERM/W/word_processing.html,3,8146,1,12421,6,0,167,-1,0
https://www.inbioma.pe/Rechnung-08232502429997968&cgi3-ViewKontakt-08232502429997968-007acctpagetype-08232502429997968=5018765-&ebay@rollladen-welt.de.html,4,-1,0,138710,0,1,31,1,1
https://623112j4j3.codesandbox.io/xrr/,2,1338,0,22211,6,1,8,1,1
http://www.dotartprinting.com/css/img/attachment.html,3,343,0,144217,0,1,0,1,1
http://www.ibtimes.com/switched-birth-season-5-spoilers-episode-6-synopsis-released-what-will-happen-four-2500049,2,5339,1,11068,6,0,146,-1,0
http://www.geodeta-pniewy.pl/,2,60,1,1975,0,0,1,-1,0
http://www.baconismagic.ca/food/five-foods-not-to-miss-in-nicaragua/,2,3841,1,435135,6,1,132,-1,0
https://www.pinterest.com/explore/graphic-designer-resume/,2,3893,1,171,10,0,47,-1,0
http://copyright-teamhelp.com/username.php,2,27,0,119267,0,1,7,1,1
https://secure.counterpath.com/Store/Att/Login.aspx,3,5504,0,97555,5,1,0,1,1
http://www.thefreedictionary.com/select+committee,2,6256,1,689,6,0,201,-1,0
http://www.sfbi.fr//,2,5351,1,8732354,3,0,102,-1,0
https://f37xs.app.link/ozrMd3aJt4,2,1953,0,4365,3,1,38,1,1
https://www.soul-flower.com/,2,7689,1,381695,3,0,218,-1,0
https://seetflix.tumblr.com/,2,5159,0,100016,8,1,4,1,1
http://m.hf739.com/,2,-1,1,109901,0,0,45,1,1
https://nudemilitarygirls.tumblr.com/#_=_,2,5160,1,3138,8,1,10,-1,0
https://essentialshoppingmall.com/Account.html,2,845,0,117566,0,1,4,1,1
https://www.hackerearth.com/practice/machine-learning/advanced-techniques/text-mining-feature-engineering-r/tutorial/,2,2884,1,7664,5,0,65,-1,0
https://www.tlctv.com.tr/,3,1944,1,129173,4,0,154,-1,0
http://www.wikihow.com/Enable-MMS-Messaging-for-iPhone,2,5887,1,184,6,0,170,-1,0
http://www.eskaton.it/myaccount/Bank.php,3,3232,0,116583,0,1,9,1,1
http://www.thesaurus.com/browse/impact,2,9184,1,316,5,0,398,-1,0
http://www.connectingthreads.com/batting/quilt_batting.html,3,8919,1,332188,4,1,225,-1,0
https://asadg43sdsa.appspot.com/,2,5613,0,113835,5,1,0,1,1
https://www.wunderground.com/us/ca/fontana,2,9247,1,1299,6,0,144,-1,0
https://www.sandisk.com/home/memory-cards,2,9094,1,30761,5,0,377,-1,0
https://en.wikibooks.org/wiki/Open_Source,2,6212,1,3111,5,0,309,-1,0
http://scores.nbcsports.msnbc.com/epl/scoreboard.asp,4,8986,1,3248,6,1,70,-1,0
https://www.visitorscoverage.com/travel-insurance-usa-features/,2,5249,1,107075,4,0,72,-1,0
http://strewn-liquor.000webhostapp.com/JUD/crypt/crypt/index.html,3,1546,0,4669,2,1,0,1,1
http://coolasmustard.com/detail/hdmi-splitter,2,-1,1,7171,2,1,180,1,0
http://stackoverflow.com/questions/16707816/ftp-client-server-model-for-file-transfer-in-java,2,6056,1,41,8,0,234,-1,0
http://www.quilt.com/FAQS/BattingFAQ.html,3,-1,1,2758579,3,0,185,-1,0
http://www.bing.com/discover/lucha-libre-mexicana,2,8941,1,33,7,1,38,-1,0
https://www.tumblr.com/safe-mode?url=https%3A%2F%2Ftalkinghere.tumblr.com%2F,4,5160,1,114,8,1,1,-1,0
http://www.diffen.com/difference/Router_vs_Switch,2,4916,1,19476,5,0,60,-1,0
https://kinomaxxcinema.wordpress.com/,2,7448,1,2903,8,0,111,-1,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/1b76f7679f6b78d?cmd=_update&dispatch=1b76f7679f6b78dd6&locale=_,4,3993,0,5707171,0,1,51,1,1
https://dilaraflanders509.wordpress.com/2012/08/22/best-numerical-analysis-burden-9th-edition-solutions/,2,7449,1,6951049,8,1,97,-1,0
http://mylicence.sa.gov.au,3,-1,1,283161,5,0,139,-1,0
https://www.ecotel.co.za/,3,1729,1,876628,2,0,97,-1,0
https://qnaqaaa08cowa.et.r.appspot.com/wp-content/uploads.php,5,5615,0,144212,5,1,21,1,1
https://drive.google.com/file/d/15Yx_mefHRMhdRdhSmGDsIoo1bs07yHs3/view?usp=sharing,2,8348,0,1,10,1,10,1,1
http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,4,254,0,149906,0,0,32,1,1
https://beteebetgiris.blogspot.com/,2,7295,0,142700,5,1,14,1,1
http://joki.hop.ru,2,7253,0,943419,1,1,12,1,1
http://www.franktechnik.com/13DCAE46FBCDDC29B0A839E91820F07A/,2,7645,0,123473,0,1,0,1,1
http://joyceho.github.io,2,2695,1,1364,4,0,34,-1,0
https://www.mhpcolorado.org/,2,3633,1,1684103,3,0,71,-1,0
https://www.vttl.be/,2,7199,1,4150,2,0,150,-1,0
https://vk.youhack.info,2,-1,0,5338415,2,0,417,1,1
http://mupeci.net/assets/5,2,2179,0,103260,0,1,25,1,1
http://www.ishanarora.com/2009/07/29/windows-7-as-a-wireless-access-point/,2,3380,1,3751,2,0,8,-1,0
http://www.lightlink.com.cn/sites/default/files/2017-09/fm09,3,-1,0,102006,3,1,0,1,1
https://www.supermama.lt/,2,6290,1,460823,3,0,47,-1,0
http://www.tommackieracing.com/,2,4594,1,1252,2,0,24,-1,0
http://universal_ru_en.academic.ru/138628/Input__Output%2C_Inc.,3,7156,1,2250,3,1,66,-1,0
http://hostpoint.ch.gbp-events.com.prunauneau.fr/943070958193827623/,5,2644,0,110408,1,1,0,1,1
https://tr-tr.facebook.com/magicofrandy,2,8516,1,8,10,1,119,-1,0
http://whatis.techtarget.com/definition/scanner,2,7616,1,2190,5,0,129,-1,0
http://m.hf270.com/,2,-1,1,122371,0,1,45,1,1
http://www.wowhead.com/quest=41140/search-and-rescue,2,5333,1,574,6,0,83,-1,0
https://www.merriam-webster.com/dictionary/close-up,2,7835,1,600,6,0,273,-1,0
https://www.newlifepca.org/,2,-1,1,7831534,3,0,65,-1,0
http://en.academic.ru/dic.nsf/enwiki/334115,3,7158,1,2294,3,0,363,-1,0
http://www.thefreedictionary.com/Computer+font,2,6259,1,683,6,0,185,-1,0
http://www.bcc.ca/buddhism/fournobletruthsandeightfoldpath.html,3,7208,1,6768507,3,0,80,-1,0
http://login-office365-microsoft.el.r.appspot.com/wp-content,4,5615,0,113647,5,1,22,1,1
http://www.woodstock.su/,2,4836,1,559790,3,0,406,-1,0
http://www.bliss-system20.com/Payment/office,2,333,0,119750,0,1,15,1,1
http://blog.amin.org/fadielhusseini/files/2012/01/United-Nations-General-Assembly-Resolution-181.pdf,3,8875,1,353569,4,1,15,-1,0
http://www.theotherartfair.com/,2,3312,1,833799,4,0,15,-1,0
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@jamer.co.uk/,5,4621,0,117467,3,1,6,1,1
http://ceramic-pro.gr,2,-1,1,8057895,1,0,33,-1,0
http://hahdaeupdate.es.tl/,2,-1,0,25345,2,0,26,1,1
https://forums.geforce.com/default/topic/844027/?comment=4759331,2,7685,1,10053,5,0,1,-1,0
https://moz.com/beginners-guide-to-seo,2,8121,1,4539,7,0,28,-1,0
http://www.apogeesourceinc.com/pdf2/,2,1802,0,138068,0,1,4,1,1
http://www.ilovefreesoftware.com/19/windows-10/best-ftp-client-software-for-windows-10.html,3,4097,1,52421,4,0,35,-1,0
https://att.jpdmi.com/2019/500255-LP/index.php?acct=915902553,3,5387,0,1909793,0,0,15,1,1
http://beta.kenaidanceta.com/postamok/438a1,2,2314,0,125912,0,1,0,1,1
http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30/?sec=MDebera,2,4376,0,106886,1,1,0,1,1
http://csknow.clicknkids.com/wp-content/themes/twentyfifteen/upde.php,3,6298,0,8597551,3,1,0,1,1
https://www.quora.com/What-is-the-best-design-for-a-popsicle-stick-bridge,2,7419,1,285,7,0,17,-1,0
http://effectortheme.tumblr.com,2,5160,1,5550,8,0,76,-1,0
https://www.picturesongold.com/shop/thumbprint-fingerprint-jewelry.html,3,7260,1,275271,3,0,185,-1,0
http://prf-gov-br.myfreesites.net,2,1950,0,341948,1,0,47,1,1
http://www.austincityhomesearch.com/,2,3459,1,8672,1,0,119,-1,0
https://coderwall.com/p/kvzbpa/don-t-use-array-foreach-use-for-instead,2,3385,1,12180,5,1,52,-1,0
https://www.bhphotovideo.com/c/product/1312918-REG/arris_tg862_voice_gateway_cable_modem.html,3,8837,1,671,7,0,71,-1,0
https://es.wikipedia.org/wiki/Lucha_libre_mexicana,2,7130,1,12,7,0,326,-1,0
https://www.cnet.com/products/nokia-3310/preview/,2,9637,1,147,7,1,270,-1,0
https://atendimento.rnp.br/otrs/customer.pl?Action=PreLogin;RequestedURL=Action=CustomerTicketZoom;TicketNumber=40192749,3,-1,0,68260,5,1,22,1,1
https://www.beatport.com/label/input-output-inc/4606,2,6298,1,5126,6,0,254,-1,0
https://www.ticketweb.com/,2,9254,1,241824,6,0,69,-1,0
http://www.roma-antiqua.de/,2,-1,1,445572,4,0,130,-1,0
https://www.uzayspor.com/,2,4957,1,321038,2,0,605,-1,0
http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/settings/settings.php,3,2204,0,5039553,0,1,19,1,1
"http://login.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/login.srf?wa=wsignin1.0&amp;rpsnv=13&amp;ct=1586935850&amp;rver=7.0.6737.0&amp;wp=mbi_ssl&amp;wreply=outlook.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/owa/?rpscsrfstate=91e18ed0-9dcb-e8da-73b9-1e30f2e2a836&amp;id=292841&amp;aadredir=1&amp;cbcxt=out&amp;lw=1&amp;fl=dob,flname,wld&amp;cobrandid=90015",19,2961,0,277981,1,1,0,1,1
http://www.kevineats.com/2008/06/mimosa-grill-charlotte-nc.htm,3,4478,1,2253715,4,0,60,-1,0
http://emailfilter-update.sitebeat.site/,2,539,0,2368593,0,1,22,1,1
https://www.colonialtoyotact.com/,2,4537,1,1099626,3,0,406,-1,0
http://www.woodworkersworkshop.com/router_tables.php,3,-1,1,345695,4,1,9,-1,0
http://vkstick.mcdir.ru,2,5852,0,76924,1,1,15,1,1
http://www.nic-bank.com/ke/borrow-from-us/asset-finance/vehicles-on-auction/page/7/,2,6788,1,296349,3,1,31,-1,0
http://fience.vot.pl/ry,2,4979,0,315959,2,1,0,1,1
http://dick-of.cubehost.ru/archive/2015/1.php?n=25&id=128520,3,1408,1,4219048,0,1,1,1,0
http://grup-sexxx104.byefree.org/,2,51,0,124365,0,0,0,1,1
http://mothersoftware.in/lner/dret/login.php?cmd=login_submit&amp;amp;id=NDMwMTY3MDkzNDMwMTY3MDkz&amp;amp;session=NDMwMTY3MDkzNDMwMTY3MDkz,2,-1,0,134357,0,1,42,1,1
https://website.z.com/th/,2,-1,1,14483,4,0,314,-1,0
http://www.umsl.edu/~joshik/msis480/chapt09.htm,3,11262,1,54168,5,0,156,-1,0
http://economy_en_ru.academic.ru/64464/transaction_account,2,7156,1,2272,3,1,75,-1,0
