URL,Length,Result
http://nasa.gov,15,1
http://time.com,15,1
http://marketingplatform.google.com,35,1
http://mirror.co.uk,19,1
http://latimes.com,18,1
http://cpanel.com,17,1
http://picasaweb.google.com,27,1
http://tinyurl.com,18,1
http://elpais.com,17,1
http://google.ru,16,1
http://plesk.com,16,1
http://foxnews.com,18,1
http://ft.com,13,1
http://telegram.me,18,1
http://aol.com,14,1
http://www.gov.uk,17,1
http://steampowered.com,23,1
http://nypost.com,17,1
http://amazon.co.uk,19,1
http://fb.com,13,1
http://dailymail.co.uk,22,1
http://businessinsider.com,26,1
http://abril.com.br,19,1
http://wired.com,16,1
http://get.google.com,21,1
http://ig.com.br,16,1
http://issuu.com,16,1
http://bit.ly,13,1
http://search.google.com,24,1
http://books.google.com,23,1
http://twitter.com,18,1
http://cnet.com,15,1
http://lefigaro.fr,18,1
http://scribd.com,17,1
http://de.wikipedia.org,23,1
http://android.com,18,1
http://usatoday.com,19,1
http://themeforest.net,22,1
http://imageshack.com,21,1
http://orkut.com.br,19,1
http://blackberry.com,21,1
http://picasa.google.com,24,1
http://google.pl,16,1
http://netflix.com,18,1
http://soundcloud.com,21,1
http://usnews.com,17,1
http://sciencemag.org,21,1
http://pbs.org,14,1
http://mega.nz,14,1
http://alibaba.com,18,1
http://storage.googleapis.com,29,1
http://shopify.com,18,1
http://deezer.com,17,1
http://php.net,14,1
http://loc.gov,14,1
http://disqus.com,17,1
http://news.com.au,18,1
http://t.co,11,1
http://mit.edu,14,1
http://asahi.com,16,1
http://google.co.id,19,1
http://pl.wikipedia.org,23,1
http://dan.com,14,1
http://digg.com,15,1
http://4shared.com,18,1
http://sciencedirect.com,24,1
http://repubblica.it,20,1
http://welt.de,14,1
http://engadget.com,19,1
http://foursquare.com,21,1
http://naver.com,16,1
http://namecheap.com,20,1
http://bt.com,13,1
http://disney.com,17,1
http://eventbrite.com,21,1
http://wikihow.com,18,1
http://stanford.edu,19,1
http://rambler.ru,17,1
http://vox.com,14,1
http://twitch.tv,16,1
http://biglobe.ne.jp,20,1
http://marriott.com,19,1
http://lemonde.fr,17,1
http://ox.ac.uk,15,1
http://hollywoodreporter.com,28,1
http://gmail.com,16,1
http://express.co.uk,20,1
http://academia.edu,19,1
http://ja.wikipedia.org,23,1
http://smh.com.au,17,1
http://imageshack.us,20,1
http://thetimes.co.uk,21,1
http://abc.net.au,17,1
http://ign.com,14,1
http://tes.com,14,1
http://surveymonkey.com,23,1
http://walmart.com,18,1
http://bandcamp.com,19,1
http://yale.edu,15,1
http://doubleclick.net,22,1
http://m.wikipedia.org,22,1
http://depositfiles.com,23,1
http://espn.com,15,1
http://wa.me,12,1
http://it.wikipedia.org,23,1
http://wp.com,13,1
http://iubenda.com,18,1
http://nginx.com,16,1
http://ndtv.com,15,1
http://cisco.com,16,1
http://stackoverflow.com,24,1
http://cbc.ca,13,1
http://e-recht24.de,19,1
http://spotify.com,18,1
http://naver.jp,15,1
http://channel4.com,19,1
http://huffpost.com,19,1
http://oup.com,14,1
http://unesco.org,17,1
http://berkeley.edu,19,1
http://amazon.fr,16,1
http://yelp.com,15,1
http://amazon.es,16,1
http://ietf.org,15,1
http://hp.com,13,1
http://secureserver.net,23,1
http://asus.com,15,1
http://xbox.com,15,1
http://dell.com,15,1
http://icann.org,16,1
http://www.weebly.com,21,1
http://www.wikipedia.org,24,1
http://psychologytoday.com,26,1
http://www.wix.com,18,1
http://cbsnews.com,18,1
http://sedo.com,15,1
http://a8.net,13,1
http://000webhost.com,21,1
http://gnu.org,14,1
http://sciencedaily.com,23,1
http://nhk.or.jp,16,1
http://buzzfeed.com,19,1
http://ria.ru,13,1
http://britannica.com,21,1
http://yahoo.co.jp,18,1
http://akamaihd.net,19,1
http://guardian.co.uk,21,1
http://bp1.blogger.com,22,1
http://theatlantic.com,22,1
http://fortune.com,18,1
http://whitehouse.gov,21,1
http://worldbank.org,20,1
http://sfgate.com,17,1
http://goodreads.com,20,1
http://xinhuanet.com,20,1
http://fastcompany.com,22,1
http://target.com,17,1
http://apache.org,17,1
http://scoop.it,15,1
http://npr.org,14,1
http://adssettings.google.com,29,1
http://washington.edu,21,1
http://nginx.org,16,1
http://kickstarter.com,22,1
http://photobucket.com,22,1
http://id.wikipedia.org,23,1
http://nationalgeographic.com,29,1
http://columbia.edu,19,1
http://detik.com,16,1
http://google.nl,16,1
http://gen.xyz,14,1
http://ovh.co.uk,16,1
http://qq.com,13,1
http://ikea.com,15,1
http://ea.com,13,1
http://cambridge.org,20,1
http://webmd.com,16,1
http://addthis.com,18,1
http://nikkei.com,17,1
http://nydailynews.com,22,1
http://spiegel.de,17,1
http://rtve.es,14,1
http://metro.co.uk,18,1
http://my.yahoo.com,19,1
http://theglobeandmail.com,26,1
http://urbandictionary.com,26,1
http://bloglovin.com,20,1
http://vice.com,15,1
http://cornell.edu,18,1
http://hm.com,13,1
http://umich.edu,16,1
http://princeton.edu,20,1
http://gofundme.com,19,1
http://sapo.pt,14,1
http://nature.com,17,1
http://nvidia.com,17,1
http://cnbc.com,15,1
http://chicagotribune.com,25,1
http://godaddy.com,18,1
http://ytimg.com,16,1
http://abc.es,13,1
http://rapidshare.com,21,1
http://ggpht.com,16,1
http://bp0.blogger.com,22,1
http://shutterstock.com,23,1
http://howstuffworks.com,24,1
http://sendspace.com,20,1
http://pixabay.com,18,1
http://finance.yahoo.com,24,1
http://goo.ne.jp,16,1
http://yandex.ru,16,1
http://elmundo.es,17,1
http://instagram.com,20,1
http://researchgate.net,23,1
http://tripadvisor.com,22,1
http://ibm.com,14,1
http://oracle.com,17,1
http://over-blog-kiwi.com,25,1
http://fifa.com,15,1
http://mashable.com,19,1
http://parallels.com,20,1
http://dw.com,13,1
http://google.com.tw,20,1
http://list-manage.com,22,1
http://pexels.com,17,1
http://ted.com,14,1
http://theverge.com,19,1
http://about.com,16,1
http://playstation.com,22,1
http://standard.co.uk,21,1
http://addtoany.com,19,1
http://newsweek.com,19,1
http://ovh.net,14,1
http://windowsphone.com,23,1
http://google.co.in,19,1
http://economist.com,20,1
http://variety.com,18,1
http://bp2.blogger.com,22,1
http://googleblog.com,21,1
http://quora.com,16,1
http://mysql.com,16,1
http://box.com,14,1
http://ovh.com,14,1
http://groups.google.com,24,1
http://netvibes.com,19,1
http://nokia.com,16,1
http://ru.wikipedia.org,23,1
http://gizmodo.com,18,1
http://www.over-blog.com,24,1
http://yadi.sk,14,1
http://weibo.com,16,1
http://utexas.edu,17,1
http://noaa.gov,15,1
http://google.ca,16,1
http://zendesk.com,18,1
http://instructables.com,24,1
http://so-net.ne.jp,19,1
http://venturebeat.com,22,1
http://dreamstime.com,21,1
http://upenn.edu,16,1
http://clickbank.net,20,1
http://amazon.in,16,1
http://sina.com.cn,18,1
http://mozilla.com,18,1
http://trustpilot.com,21,1
http://ftc.gov,14,1
http://boston.com,17,1
http://corriere.it,18,1
http://forms.gle,16,1
http://rottentomatoes.com,25,1
http://unicef.org,17,1
http://softpedia.com,20,1
http://biblegateway.com,23,1
http://nba.com,14,1
http://mayoclinic.org,21,1
http://ap.org,13,1
http://dictionary.com,21,1
http://nicovideo.jp,19,1
http://geocities.jp,19,1
http://businesswire.com,23,1
http://sports.yahoo.com,23,1
http://evernote.com,19,1
http://etsy.com,15,1
http://video.google.com,23,1
http://statista.com,19,1
http://soratemplates.com,24,1
http://autodesk.com,19,1
http://nbcnews.com,18,1
http://sakura.ne.jp,19,1
http://interia.pl,17,1
http://ucla.edu,15,1
http://iso.org,14,1
http://oreilly.com,18,1
http://fb.me,12,1
http://rediff.com,17,1
http://tmz.com,14,1
http://canva.com,16,1
http://stuff.co.nz,18,1
http://arxiv.org,16,1
http://prnewswire.com,21,1
http://bitly.com,16,1
http://thoughtco.com,20,1
http://politico.com,19,1
http://billboard.com,20,1
http://ucoz.ru,14,1
http://axs.com,14,1
http://gutenberg.org,20,1
http://airbnb.com,17,1
http://symantec.com,19,1
http://20minutos.es,19,1
http://ebay.co.uk,17,1
http://inc.com,14,1
http://indiegogo.com,20,1
http://skype.com,16,1
http://photos1.blogger.com,26,1
http://excite.co.jp,19,1
http://eonline.com,18,1
http://timeout.com,18,1
http://vkontakte.ru,19,1
http://home.pl,14,1
http://softonic.com,19,1
http://techradar.com,20,1
http://people.com,17,1
http://groups.yahoo.com,23,1
http://merriam-webster.com,26,1
http://stores.jp,16,1
http://ustream.tv,17,1
http://nifty.com,16,1
http://sky.com,14,1
http://lego.com,15,1
http://imgur.com,16,1
http://offset.com,17,1
http://bp3.blogger.com,22,1
http://adweek.com,17,1
http://google.com.au,20,1
http://steamcommunity.com,25,1
http://usgs.gov,15,1
http://about.me,15,1
http://cia.gov,14,1
http://si.edu,13,1
http://ask.fm,13,1
http://amazon.ca,16,1
http://coursera.org,19,1
http://lonelyplanet.com,23,1
http://weather.com,18,1
http://ca.gov,13,1
http://answers.yahoo.com,24,1
http://narod.ru,15,1
http://broadcom.com,19,1
http://newscientist.com,23,1
http://answers.com,18,1
http://tabelog.com,18,1
http://fda.gov,14,1
http://orange.fr,16,1
http://www.livejournal.com,26,1
http://ehow.com,15,1
http://daum.net,15,1
http://khanacademy.org,22,1
http://mystrikingly.com,23,1
http://zdnet.com,16,1
http://xing.com,15,1
http://thedailybeast.com,24,1
http://newyorker.com,20,1
http://viagens.com.br,21,1
http://mixcloud.com,19,1
http://wiktionary.org,21,1
http://wiley.com,16,1
http://dribbble.com,19,1
http://cocolog-nifty.com,24,1
http://pcmag.com,16,1
http://csmonitor.com,20,1
http://cmu.edu,14,1
http://greenpeace.org,21,1
http://entrepreneur.com,23,1
http://qz.com,13,1
